Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,max,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,sum,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,p1,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,p5,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,p10,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,p25,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,p50,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,p75,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,p90,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,p95,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,p99,9418.52
60,1783588965633024512,1783588966633024512,HTTP Waiting (TTFB),ms,std,0.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,avg,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,min,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,max,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,sum,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,p1,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,p5,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,p10,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,p25,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,p50,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,p75,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,p90,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,p95,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,p99,217406.00
60,1783588965633024512,1783588966633024512,Input Sequence Length,tokens,std,0.00
60,1783588965633024512,1783588966633024512,Input Token Throughput,tokens/sec,avg,217406.00
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,avg,15.16
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,min,9.84
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,max,27.47
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,sum,58142.21
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,p1,12.07
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,p5,14.71
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,p10,14.97
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,p25,15.07
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,p50,15.15
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,p75,15.23
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,p90,15.33
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,p95,15.74
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,p99,18.29
60,1783588965633024512,1783588966633024512,Inter Chunk Latency,ms,std,0.75
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,avg,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,min,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,max,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,sum,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,p1,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,p5,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,p10,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,p25,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,p50,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,p75,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,p90,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,p95,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,p99,15.16
60,1783588965633024512,1783588966633024512,Inter Token Latency,ms,std,0.00
60,1783588965633024512,1783588966633024512,Maximum Response Timestamp,ns,avg,1783589033234691840.00
60,1783588965633024512,1783588966633024512,Minimum Request Timestamp,ns,avg,1783588965673578240.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Count,requests,avg,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,avg,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,min,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,max,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,sum,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,p1,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,p5,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,p10,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,p25,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,p50,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,p75,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,p90,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,p95,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,p99,0.00
60,1783588965633024512,1783588966633024512,OSL Mismatch Diff %,%,std,0.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,avg,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,min,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,max,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,sum,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,p1,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,p5,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,p10,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,p25,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,p50,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,p75,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,p90,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,p95,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,p99,3836.00
60,1783588965633024512,1783588966633024512,Output Sequence Length,tokens,std,0.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,avg,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,min,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,max,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,sum,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,p1,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,p5,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,p10,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,p25,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,p50,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,p75,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,p90,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,p95,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,p99,3836.00
60,1783588965633024512,1783588966633024512,Output Token Count,tokens,std,0.00
60,1783588965633024512,1783588966633024512,Output Token Throughput,tokens/sec,avg,3836.00
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,avg,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,min,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,max,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,sum,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,p1,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,p5,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,p10,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,p25,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,p50,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,p75,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,p90,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,p95,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,p99,65.96
60,1783588965633024512,1783588966633024512,Output Token Throughput Per User,tokens/sec/user,std,0.00
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,avg,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,min,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,max,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,sum,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,p1,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,p5,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,p10,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,p25,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,p50,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,p75,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,p90,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,p95,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,p99,23081.89
60,1783588965633024512,1783588966633024512,Prefill Throughput Per User,tokens/sec/user,std,0.00
60,1783588965633024512,1783588966633024512,Request Count,requests,avg,1.00
60,1783588965633024512,1783588966633024512,Request Latency,ms,avg,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,min,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,max,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,sum,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,p1,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,p5,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,p10,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,p25,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,p50,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,p75,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,p90,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,p95,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,p99,67561.11
60,1783588965633024512,1783588966633024512,Request Latency,ms,std,0.00
60,1783588965633024512,1783588966633024512,Request Throughput,requests/sec,avg,1.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,avg,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,min,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,max,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,sum,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,p1,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,p5,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,p10,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,p25,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,p50,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,p75,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,p90,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,p95,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,p99,3836.00
60,1783588965633024512,1783588966633024512,Requested OSL,tokens,std,0.00
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,avg,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,min,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,max,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,sum,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,p1,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,p5,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,p10,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,p25,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,p50,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,p75,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,p90,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,p95,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,p99,9418.90
60,1783588965633024512,1783588966633024512,Time to First Output Token,ms,std,0.00
60,1783588965633024512,1783588966633024512,Time to First Token,ms,avg,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,min,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,max,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,sum,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,p1,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,p5,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,p10,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,p25,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,p50,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,p75,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,p90,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,p95,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,p99,9418.90
60,1783588965633024512,1783588966633024512,Time to First Token,ms,std,0.00
60,1783588965633024512,1783588966633024512,Time to Second Token,ms,avg,13.45
60,1783588965633024512,1783588966633024512,Time to Second Token,ms,min,13.45
60,1783588965633024512,1783588966633024512,Time to Second Token,ms,max,13.45
60,1783588965633024512,1783588966633024512,Time to Second Token,ms,sum,13.45
60,1783588965633024512,1783588966633024512,Time to Second Token,ms,p1,13.45
60,1783588965633024512,1783588966633024512,Time to Second Token,ms,p5,13.45
